http://www.stephaniehiga.com/hello-world/,http://www.stephaniehiga.com/posts/hello-world.html
http://www.stephaniehiga.com/intro/,http://www.stephaniehiga.com/stories/intro.html
http://www.stephaniehiga.com/projects/,http://www.stephaniehiga.com/stories/projects.html
http://www.stephaniehiga.com/sample-page/,http://www.stephaniehiga.com/stories/sample-page.html
http://www.stephaniehiga.com/resume/,http://www.stephaniehiga.com/stories/resume.html
